dynamic_acc,final_acc,mean_exit,threshold_exit1,threshold_exit2,threshold_exit3,threshold_exit4,exit1_rate,exit2_rate,exit3_rate,exit4_rate,exit5_rate,scale,offset
0.890500009059906,0.890500009059906,4.113500118255615,0.5575,0.974212991654873,0.99,0.99,0.03750000149011612,0.0794999971985817,0.16449999809265137,0.16899999976158142,0.5494999885559082,1.075,0.02
0.890500009059906,0.890500009059906,4.160999774932861,0.5675,0.984212991654873,0.99,0.99,0.026499999687075615,0.054999999701976776,0.19900000095367432,0.17000000178813934,0.5494999885559082,1.075,0.03
0.8899999856948853,0.890500009059906,3.927000045776367,0.5,0.9264039914608002,0.99,0.99,0.07900000363588333,0.15049999952316284,0.0754999965429306,0.15449999272823334,0.5404999852180481,1.1,-0.05
0.890500009059906,0.890500009059906,3.9639999866485596,0.51,0.9364039914608002,0.99,0.99,0.07150000333786011,0.1379999965429306,0.0885000005364418,0.1589999943971634,0.5429999828338623,1.1,-0.04
0.890500009059906,0.890500009059906,3.999000072479248,0.52,0.9464039914608002,0.99,0.99,0.06700000166893005,0.12099999934434891,0.10300000011920929,0.164000004529953,0.5450000166893005,1.1,-0.03
0.890500009059906,0.890500009059906,4.03849983215332,0.53,0.9564039914608002,0.99,0.99,0.057500001043081284,0.10649999976158142,0.12250000238418579,0.16699999570846558,0.546500027179718,1.1,-0.02
0.890500009059906,0.890500009059906,4.077000141143799,0.54,0.9664039914608002,0.99,0.99,0.0494999997317791,0.0885000005364418,0.14550000429153442,0.16850000619888306,0.5479999780654907,1.1,-0.01
0.890500009059906,0.890500009059906,4.114999771118164,0.55,0.9764039914608003,0.99,0.99,0.04100000113248825,0.07100000232458115,0.16949999332427979,0.16899999976158142,0.5494999885559082,1.1,0.0
0.890500009059906,0.890500009059906,4.1620001792907715,0.56,0.9864039914608003,0.99,0.99,0.03449999913573265,0.03799999877810478,0.20800000429153442,0.17000000178813934,0.5494999885559082,1.1,0.01
0.890500009059906,0.890500009059906,4.190000057220459,0.5700000000000001,0.99,0.99,0.99,0.02500000037252903,0.029999999329447746,0.22499999403953552,0.17000000178813934,0.550000011920929,1.1,0.02
0.890500009059906,0.890500009059906,4.196000099182129,0.5800000000000001,0.99,0.99,0.99,0.020500000566244125,0.032999999821186066,0.226500004529953,0.17000000178813934,0.550000011920929,1.1,0.03
