method,cap_mode,input_id,attack_index,generation,diversity
genetic,query,4,2,186,10.351780891418457
genetic,query,4,2,187,10.27644157409668
genetic,query,4,2,188,10.54710865020752
genetic,query,4,2,189,10.610597610473633
genetic,query,4,2,190,10.393855094909668
genetic,query,4,2,191,10.210774421691895
genetic,query,4,2,192,10.48108959197998
genetic,query,4,2,193,10.416176795959473
genetic,query,4,2,194,10.251733779907227
genetic,query,4,2,195,10.192267417907715
genetic,query,4,2,196,10.46658706665039
genetic,query,4,2,197,10.442098617553711
genetic,query,4,2,198,10.366449356079102
genetic,query,4,2,199,10.338089942932129
genetic,query,4,2,200,10.232263565063477
genetic,query,4,3,1,14.374002456665039
genetic,query,4,3,2,14.636473655700684
genetic,query,4,3,3,14.524958610534668
genetic,query,4,3,4,14.222542762756348
genetic,query,4,3,5,14.144667625427246
genetic,query,4,3,6,14.010645866394043
genetic,query,4,3,7,13.257345199584961
genetic,query,4,3,8,13.057809829711914
genetic,query,4,3,9,13.152281761169434
genetic,query,4,3,10,13.164335250854492
genetic,query,4,3,11,13.13309383392334
genetic,query,4,3,12,12.815518379211426
genetic,query,4,3,13,13.02088737487793
genetic,query,4,3,14,12.833463668823242
genetic,query,4,3,15,12.891237258911133
genetic,query,4,3,16,12.72421646118164
genetic,query,4,3,17,12.768052101135254
genetic,query,4,3,18,13.05295181274414
genetic,query,4,3,19,12.92275333404541
genetic,query,4,3,20,12.816352844238281
genetic,query,4,3,21,13.050566673278809
genetic,query,4,3,22,12.983308792114258
genetic,query,4,3,23,12.845855712890625
genetic,query,4,3,24,13.187021255493164
genetic,query,4,3,25,13.488490104675293
genetic,query,4,3,26,13.54474925994873
genetic,query,4,3,27,13.404823303222656
genetic,query,4,3,28,13.6959810256958
genetic,query,4,3,29,13.532669067382812
genetic,query,4,3,30,13.320847511291504
genetic,query,4,3,31,13.383517265319824
genetic,query,4,3,32,13.273207664489746
genetic,query,4,3,33,13.291509628295898
genetic,query,4,3,34,13.415020942687988
genetic,query,4,3,35,13.14887523651123
genetic,query,4,3,36,13.027286529541016
genetic,query,4,3,37,13.056995391845703
genetic,query,4,3,38,13.32718276977539
genetic,query,4,3,39,13.097521781921387
genetic,query,4,3,40,13.370028495788574
genetic,query,4,3,41,12.989584922790527
genetic,query,4,3,42,13.136503219604492
genetic,query,4,3,43,13.072649002075195
genetic,query,4,3,44,12.950849533081055
genetic,query,4,3,45,13.011022567749023
genetic,query,4,3,46,13.128742218017578
genetic,query,4,3,47,13.19582462310791
genetic,query,4,3,48,13.072311401367188
genetic,query,4,3,49,12.956066131591797
genetic,query,4,3,50,12.835915565490723
genetic,query,4,3,51,12.990387916564941
genetic,query,4,3,52,12.729090690612793
genetic,query,4,3,53,13.118741989135742
genetic,query,4,3,54,13.204185485839844
genetic,query,4,3,55,13.132116317749023
genetic,query,4,3,56,12.981560707092285
genetic,query,4,3,57,13.195362091064453
genetic,query,4,3,58,13.14771556854248
genetic,query,4,3,59,13.071540832519531
genetic,query,4,3,60,12.807842254638672
genetic,query,4,3,61,12.939451217651367
genetic,query,4,3,62,13.133831977844238
genetic,query,4,3,63,13.24177074432373
genetic,query,4,3,64,13.100689888000488
genetic,query,4,3,65,12.914634704589844
genetic,query,4,3,66,12.954829216003418
genetic,query,4,3,67,12.933409690856934
genetic,query,4,3,68,13.215109825134277
genetic,query,4,3,69,13.186176300048828
genetic,query,4,3,70,12.96575927734375
genetic,query,4,3,71,13.08525276184082
genetic,query,4,3,72,12.888855934143066
genetic,query,4,3,73,12.858283042907715
genetic,query,4,3,74,13.08748722076416
genetic,query,4,3,75,12.975762367248535
genetic,query,4,3,76,12.985386848449707
genetic,query,4,3,77,12.85741138458252
genetic,query,4,3,78,13.063891410827637
genetic,query,4,3,79,13.115509986877441
genetic,query,4,3,80,12.927852630615234
genetic,query,4,3,81,12.322025299072266
genetic,query,4,3,82,12.522632598876953
genetic,query,4,3,83,12.791633605957031
genetic,query,4,3,84,12.689580917358398
genetic,query,4,3,85,12.395247459411621
genetic,query,4,3,86,12.303943634033203
genetic,query,4,3,87,12.154367446899414
genetic,query,4,3,88,12.249185562133789
genetic,query,4,3,89,12.00992202758789
genetic,query,4,3,90,11.956246376037598
genetic,query,4,3,91,11.797440528869629
genetic,query,4,3,92,11.714908599853516
genetic,query,4,3,93,12.139775276184082
genetic,query,4,3,94,12.100314140319824
genetic,query,4,3,95,11.882814407348633
genetic,query,4,3,96,12.058743476867676
genetic,query,4,3,97,12.264363288879395
genetic,query,4,3,98,12.477436065673828
genetic,query,4,3,99,12.480990409851074
genetic,query,4,3,100,12.28296947479248
genetic,query,4,3,101,11.777571678161621
genetic,query,4,3,102,12.154752731323242
genetic,query,4,3,103,12.189477920532227
genetic,query,4,3,104,12.192567825317383
genetic,query,4,3,105,12.378215789794922
genetic,query,4,3,106,12.577242851257324
genetic,query,4,3,107,12.380894660949707
genetic,query,4,3,108,11.624411582946777
genetic,query,4,3,109,11.667243957519531
genetic,query,4,3,110,11.460908889770508
genetic,query,4,3,111,11.468168258666992
genetic,query,4,3,112,11.590423583984375
genetic,query,4,3,113,11.588214874267578
genetic,query,4,3,114,11.379964828491211
genetic,query,4,3,115,11.369088172912598
genetic,query,4,3,116,11.548850059509277
genetic,query,4,3,117,11.640475273132324
genetic,query,4,3,118,11.78024959564209
genetic,query,4,3,119,11.35411262512207
genetic,query,4,3,120,11.346596717834473
genetic,query,4,3,121,11.479564666748047
genetic,query,4,3,122,11.633688926696777
genetic,query,4,3,123,11.890135765075684
genetic,query,4,3,124,11.492801666259766
genetic,query,4,3,125,11.425758361816406
genetic,query,4,3,126,11.613982200622559
genetic,query,4,3,127,11.391034126281738
genetic,query,4,3,128,11.377593994140625
genetic,query,4,3,129,11.224578857421875
genetic,query,4,3,130,11.517080307006836
genetic,query,4,3,131,11.134544372558594
genetic,query,4,3,132,11.144750595092773
genetic,query,4,3,133,11.510639190673828
genetic,query,4,3,134,11.328733444213867
genetic,query,4,3,135,11.076552391052246
genetic,query,4,3,136,11.106722831726074
genetic,query,4,3,137,11.107002258300781
genetic,query,4,3,138,10.83330249786377
genetic,query,4,3,139,11.177899360656738
genetic,query,4,3,140,11.353572845458984
genetic,query,4,3,141,11.485489845275879
genetic,query,4,3,142,10.778654098510742
genetic,query,4,3,143,10.879055976867676
genetic,query,4,3,144,12.287166595458984
genetic,query,4,3,145,11.698814392089844
genetic,query,4,3,146,11.077384948730469
genetic,query,4,3,147,10.97964859008789
genetic,query,4,3,148,11.08724308013916
genetic,query,4,3,149,10.976881980895996
genetic,query,4,3,150,10.954477310180664
genetic,query,4,3,151,11.173617362976074
genetic,query,4,3,152,10.87525749206543
genetic,query,4,3,153,10.791709899902344
genetic,query,4,3,154,10.94155502319336
genetic,query,4,3,155,10.681588172912598
genetic,query,4,3,156,10.843827247619629
genetic,query,4,3,157,10.969715118408203
genetic,query,4,3,158,11.060956954956055
genetic,query,4,3,159,11.18812370300293
genetic,query,4,3,160,11.024746894836426
genetic,query,4,3,161,11.11878776550293
genetic,query,4,3,162,11.163857460021973
genetic,query,4,3,163,11.074967384338379
genetic,query,4,3,164,11.252705574035645
genetic,query,4,3,165,11.359784126281738
genetic,query,4,3,166,11.100915908813477
genetic,query,4,3,167,11.27458381652832
